uid,source,orig_id,artist,title,genre,lyrics_path
merge_MT0017657810,merge,MT0017657810,Mary J. Blige,Till the Morning,R&B,data/lyrics/merge_MT0017657810.txt
merge_MT0017971951,merge,MT0017971951,Janet Jackson,Feedback,"Electronic,R&B",data/lyrics/merge_MT0017971951.txt
merge_MT0018024152,merge,MT0018024152,Miley Cyrus,Just Like You,"Pop/Rock,Stage & Screen",data/lyrics/merge_MT0018024152.txt
merge_MT0018029465,merge,MT0018029465,Miley Cyrus,See You Again,"Pop/Rock,Stage & Screen",data/lyrics/merge_MT0018029465.txt
merge_MT0018031959,merge,MT0018031959,Miley Cyrus,Life's What You Make It,"Pop/Rock,Stage & Screen",data/lyrics/merge_MT0018031959.txt
merge_MT0018044514,merge,MT0018044514,Tindersticks,The Other Side of the World,Pop/Rock,data/lyrics/merge_MT0018044514.txt
merge_MT0018288135,merge,MT0018288135,From Autumn to Ashes,Cherry Kiss,Pop/Rock,data/lyrics/merge_MT0018288135.txt
merge_MT0018376280,merge,MT0018376280,The Louvin Brothers,Satan Lied to Me,"Country,Religious",data/lyrics/merge_MT0018376280.txt
merge_MT0018450519,merge,MT0018450519,Lloyd,Sex Education,R&B,data/lyrics/merge_MT0018450519.txt
merge_MT0018651126,merge,MT0018651126,Lila Downs,Skeleton,"International,Latin,Pop/Rock",data/lyrics/merge_MT0018651126.txt
merge_MT0018669856,merge,MT0018669856,Bloc Party,Talons,Pop/Rock,data/lyrics/merge_MT0018669856.txt
merge_MT0018793776,merge,MT0018793776,Duran Duran,Rio [US Edit],Pop/Rock,data/lyrics/merge_MT0018793776.txt
merge_MT0019352491,merge,MT0019352491,K'NAAN,Fatima,Rap,data/lyrics/merge_MT0019352491.txt
merge_MT0019766193,merge,MT0019766193,Fischerspooner,In a Modern World,"Electronic,Pop/Rock",data/lyrics/merge_MT0019766193.txt
merge_MT0020009125,merge,MT0020009125,Ace Hood,Don't Get Caught Slippin,Rap,data/lyrics/merge_MT0020009125.txt
merge_MT0020034314,merge,MT0020034314,Killswitch Engage,Reckoning,Pop/Rock,data/lyrics/merge_MT0020034314.txt
merge_MT0026135542,merge,MT0026135542,Stan Kenton,I've Got You Under My Skin,Jazz,data/lyrics/merge_MT0026135542.txt
merge_MT0026236933,merge,MT0026236933,Staind,Save Me,Pop/Rock,data/lyrics/merge_MT0026236933.txt
merge_MT0026330298,merge,MT0026330298,Louis Jordan,"Why'd You Do It, Baby?",Jazz,data/lyrics/merge_MT0026330298.txt
merge_MT0026378461,merge,MT0026378461,Buick Six,Circles and X's,"Country,Folk,Pop/Rock",data/lyrics/merge_MT0026378461.txt
merge_MT0026414107,merge,MT0026414107,Faith Hill,A Baby Changes Everything,"Country,Holiday",data/lyrics/merge_MT0026414107.txt
merge_MT0026520343,merge,MT0026520343,Sevendust,Ugly,Pop/Rock,data/lyrics/merge_MT0026520343.txt
merge_MT0026607275,merge,MT0026607275,Janet Jackson,With U,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0026607275.txt
merge_MT0026624084,merge,MT0026624084,Slayer,Supremist,"Electronic,Pop/Rock",data/lyrics/merge_MT0026624084.txt
merge_MT0026681751,merge,MT0026681751,Slayer,Catatonic,Pop/Rock,data/lyrics/merge_MT0026681751.txt
merge_MT0026682960,merge,MT0026682960,Fats Domino,Your Cheatin' Heart,R&B,data/lyrics/merge_MT0026682960.txt
merge_MT0026697228,merge,MT0026697228,Billie Holiday,Love for Sale,"Jazz,Vocal",data/lyrics/merge_MT0026697228.txt
merge_MT0026712161,merge,MT0026712161,Jodeci,Forever My Lady,R&B,data/lyrics/merge_MT0026712161.txt
merge_MT0026719173,merge,MT0026719173,Obituary,Back to One,Pop/Rock,data/lyrics/merge_MT0026719173.txt
merge_MT0026727455,merge,MT0026727455,Nicole Scherzinger,Supa Hypnotic,"R&B,Reggae",data/lyrics/merge_MT0026727455.txt
merge_MT0026734083,merge,MT0026734083,A Dying Dream,Sight for Sore Eyes,Pop/Rock,data/lyrics/merge_MT0026734083.txt
merge_MT0026753145,merge,MT0026753145,Destiny's Child,Lose My Breath,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0026753145.txt
merge_MT0026753827,merge,MT0026753827,Third Day,I Believe,Religious,data/lyrics/merge_MT0026753827.txt
merge_MT0026776967,merge,MT0026776967,Tom T. Hall,Me and Jesus,"Country,Pop/Rock",data/lyrics/merge_MT0026776967.txt
merge_MT0026790435,merge,MT0026790435,Chingy,I Like That,Rap,data/lyrics/merge_MT0026790435.txt
merge_MT0026795261,merge,MT0026795261,Buddy Guy,She Suits Me to a Tee,Blues,data/lyrics/merge_MT0026795261.txt
merge_MT0026811443,merge,MT0026811443,Leo Kottke,Tumbling Tumbleweeds,"Folk,International",data/lyrics/merge_MT0026811443.txt
merge_MT0026826094,merge,MT0026826094,Eddie Cochran,Lonely,Pop/Rock,data/lyrics/merge_MT0026826094.txt
merge_MT0026898936,merge,MT0026898936,Sloppy Seconds,Janie Is a Nazi,Pop/Rock,data/lyrics/merge_MT0026898936.txt
merge_MT0026900439,merge,MT0026900439,Destiny's Child,8 Days of Christmas,R&B,data/lyrics/merge_MT0026900439.txt
merge_MT0026903849,merge,MT0026903849,Cro-Mags,Survival of the Streets,Pop/Rock,data/lyrics/merge_MT0026903849.txt
merge_MT0026905937,merge,MT0026905937,T.G. Sheppard,Faking Love,Country,data/lyrics/merge_MT0026905937.txt
merge_MT0026930415,merge,MT0026930415,Fred Astaire,The Wedding Cake Walk,"Stage & Screen,Vocal",data/lyrics/merge_MT0026930415.txt
merge_MT0026933516,merge,MT0026933516,The Temptations,Beauty Is Only Skin Deep,R&B,data/lyrics/merge_MT0026933516.txt
merge_MT0026963572,merge,MT0026963572,Negative Approach,Lead Song,Pop/Rock,data/lyrics/merge_MT0026963572.txt
merge_MT0026971941,merge,MT0026971941,John Denver,Dreamland Express,"Country,Pop/Rock",data/lyrics/merge_MT0026971941.txt
merge_MT0026972072,merge,MT0026972072,Harry James,Sleepy Lagoon,"Easy Listening,Jazz",data/lyrics/merge_MT0026972072.txt
merge_MT0026985012,merge,MT0026985012,Ice Cube,AmeriKKKa's Most Wanted,"Golden Age,Gangsta Rap,West Coast Rap,Hardcore Rap,Rap",data/lyrics/merge_MT0026985012.txt
merge_MT0026987140,merge,MT0026987140,Rage Against the Machine,Pistol Grip Pump,Pop/Rock,data/lyrics/merge_MT0026987140.txt
merge_MT0026990793,merge,MT0026990793,The Last Poets,"Run, Nigger","Comedy/Spoken,Rap",data/lyrics/merge_MT0026990793.txt
merge_MT0026999750,merge,MT0026999750,Elton John,Wrap Her Up,Pop/Rock,data/lyrics/merge_MT0026999750.txt
merge_MT0027023212,merge,MT0027023212,Count Basie Orchestra,My Kind of Girl,"Jazz,Vocal",data/lyrics/merge_MT0027023212.txt
merge_MT0027032503,merge,MT0027032503,Sepultura,Territory,Pop/Rock,data/lyrics/merge_MT0027032503.txt
merge_MT0027053023,merge,MT0027053023,Wyclef Jean,Perfect Gentleman,Rap,data/lyrics/merge_MT0027053023.txt
merge_MT0027072382,merge,MT0027072382,Madonna,Express Yourself,"Adult Contemporary,Dance-Pop,Contemporary Pop/Rock,Pop/Rock,Club/Dance",data/lyrics/merge_MT0027072382.txt
merge_MT0027075208,merge,MT0027075208,Megadeth,Bad Omen,Pop/Rock,data/lyrics/merge_MT0027075208.txt
merge_MT0027112893,merge,MT0027112893,ABC,When Smokey Sings,Pop/Rock,data/lyrics/merge_MT0027112893.txt
merge_MT0027149420,merge,MT0027149420,Jennifer Lopez,Play,"Electronic,Latin,Pop/Rock,R&B",data/lyrics/merge_MT0027149420.txt
merge_MT0027182657,merge,MT0027182657,Allison Moorer,Set You Free,Country,data/lyrics/merge_MT0027182657.txt
merge_MT0027317557,merge,MT0027317557,Geto Boys,I Ain't With Being Broke,Rap,data/lyrics/merge_MT0027317557.txt
merge_MT0027535695,merge,MT0027535695,Dolly Parton,Baby I'm Burnin',Country,data/lyrics/merge_MT0027535695.txt
merge_MT0027696140,merge,MT0027696140,Ace Hood,Wifey Material,Rap,data/lyrics/merge_MT0027696140.txt
merge_MT0027797339,merge,MT0027797339,Sha,Crazy,"International,Pop/Rock",data/lyrics/merge_MT0027797339.txt
merge_MT0027859587,merge,MT0027859587,Jack Johnson,Do You Remember,Pop/Rock,data/lyrics/merge_MT0027859587.txt
merge_MT0027976714,merge,MT0027976714,Ella Fitzgerald,Night and Day,"Jazz,Vocal",data/lyrics/merge_MT0027976714.txt
merge_MT0028081047,merge,MT0028081047,Venom,Black Metal,Pop/Rock,data/lyrics/merge_MT0028081047.txt
merge_MT0028116568,merge,MT0028116568,Frank Sinatra,Strangers in the Night,"Easy Listening,Jazz,Vocal",data/lyrics/merge_MT0028116568.txt
merge_MT0028167155,merge,MT0028167155,Fight,Nailed to the Gun,"Electronic,Pop/Rock",data/lyrics/merge_MT0028167155.txt
merge_MT0028172888,merge,MT0028172888,Disharmonic Orchestra,Mind Seduction,"Electronic,Pop/Rock",data/lyrics/merge_MT0028172888.txt
merge_MT0028213435,merge,MT0028213435,Slaughter & the Dogs,Cranked up Really High,Pop/Rock,data/lyrics/merge_MT0028213435.txt
merge_MT0028228337,merge,MT0028228337,Bob Marley,One Foundation,Reggae,data/lyrics/merge_MT0028228337.txt
merge_MT0028241237,merge,MT0028241237,Madonna,Like a Virgin,"Club/Dance,Pop/Rock,Contemporary Pop/Rock",data/lyrics/merge_MT0028241237.txt
merge_MT0028242839,merge,MT0028242839,Cole Porter,High Society/You're Sensational,"Jazz,Vocal",data/lyrics/merge_MT0028242839.txt
merge_MT0028293340,merge,MT0028293340,Nick Lowe,Hope for Us All,"Country,Pop/Rock",data/lyrics/merge_MT0028293340.txt
merge_MT0028335228,merge,MT0028335228,Jim Brickman,Love of My Life,New Age,data/lyrics/merge_MT0028335228.txt
merge_MT0028338292,merge,MT0028338292,Manowar,Heart of Steel,Pop/Rock,data/lyrics/merge_MT0028338292.txt
merge_MT0028345470,merge,MT0028345470,Twilight Opera,Suicide Harlequin,"Electronic,International,Pop/Rock",data/lyrics/merge_MT0028345470.txt
merge_MT0028348785,merge,MT0028348785,Flotsam and Jetsam,Straight to Hell,Pop/Rock,data/lyrics/merge_MT0028348785.txt
merge_MT0028372740,merge,MT0028372740,Prince,Dirty Mind,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0028372740.txt
merge_MT0028374210,merge,MT0028374210,The Temptations,Lady Soul,R&B,data/lyrics/merge_MT0028374210.txt
merge_MT0028405583,merge,MT0028405583,Bun B,Rock Like That,Rap,data/lyrics/merge_MT0028405583.txt
merge_MT0028425911,merge,MT0028425911,Sarah Connor,The Christmas Song,"Holiday,R&B",data/lyrics/merge_MT0028425911.txt
merge_MT0028445777,merge,MT0028445777,Britney Spears,Early Mornin',Pop/Rock,data/lyrics/merge_MT0028445777.txt
merge_MT0028452849,merge,MT0028452849,Ween,Voodoo Lady,Pop/Rock,data/lyrics/merge_MT0028452849.txt
merge_MT0028471202,merge,MT0028471202,Anthrax,Indians,Pop/Rock,data/lyrics/merge_MT0028471202.txt
merge_MT0028498801,merge,MT0028498801,Jerry Lee Lewis,When a Man Loves a Woman,R&B,data/lyrics/merge_MT0028498801.txt
merge_MT0028569169,merge,MT0028569169,The Louvin Brothers,Are You Teasing Me,"Country,Religious",data/lyrics/merge_MT0028569169.txt
merge_MT0028577920,merge,MT0028577920,Split Enz,Charlie,Pop/Rock,data/lyrics/merge_MT0028577920.txt
merge_MT0028587966,merge,MT0028587966,The Statler Brothers,In the Garden,"Country,Religious",data/lyrics/merge_MT0028587966.txt
merge_MT0028593700,merge,MT0028593700,Backbone,I Refuse Limitation,Rap,data/lyrics/merge_MT0028593700.txt
merge_MT0028603801,merge,MT0028603801,Lisa Stansfield,Mighty Love,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0028603801.txt
merge_MT0028609181,merge,MT0028609181,The Heptones,Book of Rules,Reggae,data/lyrics/merge_MT0028609181.txt
merge_MT0028615001,merge,MT0028615001,Janet Jackson,All for You,"Pop/Rock,R&B",data/lyrics/merge_MT0028615001.txt
merge_MT0028617657,merge,MT0028617657,Barbra Streisand,Don't Rain on My Parade,"Pop/Rock,Stage & Screen,Vocal",data/lyrics/merge_MT0028617657.txt
merge_MT0028617797,merge,MT0028617797,Slayer,Sex. Murder. Art.,Pop/Rock,data/lyrics/merge_MT0028617797.txt
merge_MT0028623145,merge,MT0028623145,Nuclear Assault,The Plague,Pop/Rock,data/lyrics/merge_MT0028623145.txt
merge_MT0028627699,merge,MT0028627699,Marvin Gaye,I'll Be Doggone [Juke Box Single Version (Stereo)],R&B,data/lyrics/merge_MT0028627699.txt
merge_MT0028691865,merge,MT0028691865,Lightnin' Hopkins,Goin' Away,Blues,data/lyrics/merge_MT0028691865.txt
merge_MT0028694655,merge,MT0028694655,Harry James,Cherry,"Easy Listening,Jazz",data/lyrics/merge_MT0028694655.txt
merge_MT0028698324,merge,MT0028698324,Linda Ronstadt,"Simple Man, Simple Dream","Country,Pop/Rock",data/lyrics/merge_MT0028698324.txt
merge_MT0028750297,merge,MT0028750297,Dimmu Borgir,Reptile,Pop/Rock,data/lyrics/merge_MT0028750297.txt
merge_MT0028752173,merge,MT0028752173,Bernd Hess,Duppy Conqueror,Reggae,data/lyrics/merge_MT0028752173.txt
merge_MT0028753982,merge,MT0028753982,Tony Bennett,I Love the Winter Weather/I've Got My Love to Keep Me Warm,"Holiday,Jazz,Vocal",data/lyrics/merge_MT0028753982.txt
merge_MT0028754256,merge,MT0028754256,Slayer,Altar of Sacrifice,Pop/Rock,data/lyrics/merge_MT0028754256.txt
merge_MT0028758101,merge,MT0028758101,Loreena McKennitt,All Souls Night,"International,New Age",data/lyrics/merge_MT0028758101.txt
merge_MT0028772639,merge,MT0028772639,Sex Pistols,I Wanna Be Me,Pop/Rock,data/lyrics/merge_MT0028772639.txt
merge_MT0028790582,merge,MT0028790582,Project Pat,Elbow a Nigga,Rap,data/lyrics/merge_MT0028790582.txt
merge_MT0028798040,merge,MT0028798040,Megadeth,Good Mourning/Black Friday,Pop/Rock,data/lyrics/merge_MT0028798040.txt
merge_MT0028798502,merge,MT0028798502,Earl Klugh,You Make Me Feel So Young,"Easy Listening,Jazz",data/lyrics/merge_MT0028798502.txt
merge_MT0028810869,merge,MT0028810869,Slayer,Can't Stand You,Pop/Rock,data/lyrics/merge_MT0028810869.txt
merge_MT0028813190,merge,MT0028813190,Slayer,Live Undead,Pop/Rock,data/lyrics/merge_MT0028813190.txt
merge_MT0028813196,merge,MT0028813196,Lyfe Jennings,More Than a Girl,R&B,data/lyrics/merge_MT0028813196.txt
merge_MT0028888763,merge,MT0028888763,Charley Pride,I Can't Believe That You've Stopped Loving Me,Country,data/lyrics/merge_MT0028888763.txt
merge_MT0028915582,merge,MT0028915582,Lorrie Morgan,Good as I Was to You,Country,data/lyrics/merge_MT0028915582.txt
merge_MT0028937743,merge,MT0028937743,Nick Lowe,Half a Boy and Half a Man,"Latin,Pop/Rock",data/lyrics/merge_MT0028937743.txt
merge_MT0028942506,merge,MT0028942506,Cassandra Wilson,The Very Thought of You,"Jazz,Vocal",data/lyrics/merge_MT0028942506.txt
merge_MT0029065626,merge,MT0029065626,Elton John,Hercules,Pop/Rock,data/lyrics/merge_MT0029065626.txt
merge_MT0029091265,merge,MT0029091265,Patsy Cline,Just a Closer Walk with The,"Country,Religious",data/lyrics/merge_MT0029091265.txt
merge_MT0029133325,merge,MT0029133325,Talk Talk,Tomorrow Started,"Electronic,Pop/Rock",data/lyrics/merge_MT0029133325.txt
merge_MT0029166572,merge,MT0029166572,Big Bill Broonzy,Baby!,Blues,data/lyrics/merge_MT0029166572.txt
merge_MT0029196396,merge,MT0029196396,Megadeth,Seven,Pop/Rock,data/lyrics/merge_MT0029196396.txt
merge_MT0029772184,merge,MT0029772184,Eater,Get Raped,Pop/Rock,data/lyrics/merge_MT0029772184.txt
merge_MT0029825641,merge,MT0029825641,Simple Minds,Sanctify Yourself,Pop/Rock,data/lyrics/merge_MT0029825641.txt
merge_MT0029861029,merge,MT0029861029,Blind Boy Fuller,Untrue Blues,Blues,data/lyrics/merge_MT0029861029.txt
merge_MT0030006612,merge,MT0030006612,Michael Franti,I Wish That I Could Be You,"R&B,Rap,Reggae",data/lyrics/merge_MT0030006612.txt
merge_MT0030007733,merge,MT0030007733,Peter Tosh,Creation,Reggae,data/lyrics/merge_MT0030007733.txt
merge_MT0030074137,merge,MT0030074137,Eels,I'm Going to Stop Pretending That I Didn't Break Your Heart,Pop/Rock,data/lyrics/merge_MT0030074137.txt
merge_MT0030097307,merge,MT0030097307,Billy Bragg,Train Train,"Folk,Pop/Rock",data/lyrics/merge_MT0030097307.txt
merge_MT0030097602,merge,MT0030097602,Donovan,Sand and Foam,"Folk,Pop/Rock",data/lyrics/merge_MT0030097602.txt
merge_MT0030160582,merge,MT0030160582,The Last Poets,This Is Madness,"Comedy/Spoken,Rap",data/lyrics/merge_MT0030160582.txt
merge_MT0030177407,merge,MT0030177407,Crux,Suspicion,Pop/Rock,data/lyrics/merge_MT0030177407.txt
merge_MT0030184605,merge,MT0030184605,The Cure,Give Me It,Pop/Rock,data/lyrics/merge_MT0030184605.txt
merge_MT0030203700,merge,MT0030203700,Don Cox,All over Town,Country,data/lyrics/merge_MT0030203700.txt
merge_MT0030203729,merge,MT0030203729,Sloppy Seconds,So Fucked Up,Pop/Rock,data/lyrics/merge_MT0030203729.txt
merge_MT0030211400,merge,MT0030211400,Adam West,Shield Your Eyes,Pop/Rock,data/lyrics/merge_MT0030211400.txt
merge_MT0030212531,merge,MT0030212531,Joan Baez,Long Black Veil,"Folk,Pop/Rock",data/lyrics/merge_MT0030212531.txt
merge_MT0030214520,merge,MT0030214520,Gorilla Biscuits,Forgotten,Pop/Rock,data/lyrics/merge_MT0030214520.txt
merge_MT0030233759,merge,MT0030233759,Adam West,Juggernaut,Pop/Rock,data/lyrics/merge_MT0030233759.txt
merge_MT0030247926,merge,MT0030247926,Big Bill Broonzy,Prison Blues Come Down on Me,Blues,data/lyrics/merge_MT0030247926.txt
merge_MT0030248025,merge,MT0030248025,Liza Minnelli,Cabaret,"Stage & Screen,Vocal",data/lyrics/merge_MT0030248025.txt
merge_MT0030289937,merge,MT0030289937,Louis Armstrong,Billie's Blues,"Jazz,Vocal",data/lyrics/merge_MT0030289937.txt
merge_MT0030291182,merge,MT0030291182,Phish,Split Open and Melt,"Jazz,Pop/Rock",data/lyrics/merge_MT0030291182.txt
merge_MT0030319227,merge,MT0030319227,Wayne Newton,Danke Schoen,"Pop/Rock,Vocal",data/lyrics/merge_MT0030319227.txt
merge_MT0030324011,merge,MT0030324011,Marilyn Manson,Dope Hat,Pop/Rock,data/lyrics/merge_MT0030324011.txt
merge_MT0030327630,merge,MT0030327630,Pop Will Eat Itself,Their Law,Electronic,data/lyrics/merge_MT0030327630.txt
merge_MT0030349080,merge,MT0030349080,Bobby Womack,Lookin' for a Love,R&B,data/lyrics/merge_MT0030349080.txt
merge_MT0030362174,merge,MT0030362174,Lee Greenwood,Someone,"Country,Pop/Rock",data/lyrics/merge_MT0030362174.txt
merge_MT0030362299,merge,MT0030362299,Frank Sinatra,Lover,"Jazz,Vocal",data/lyrics/merge_MT0030362299.txt
merge_MT0030369896,merge,MT0030369896,Nick Drake,The Thoughts of Mary Jane,"Children's,Folk,Pop/Rock",data/lyrics/merge_MT0030369896.txt
merge_MT0030407300,merge,MT0030407300,Prince,Sexy Dancer,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0030407300.txt
merge_MT0030438262,merge,MT0030438262,The Pogues,London You're a Lady,"International,Pop/Rock",data/lyrics/merge_MT0030438262.txt
merge_MT0030481692,merge,MT0030481692,Jimmy Reed,"Baby, What You Want Me to Do",Blues,data/lyrics/merge_MT0030481692.txt
merge_MT0030484925,merge,MT0030484925,Van Morrison,I've Been Working,"Blues,R&B",data/lyrics/merge_MT0030484925.txt
merge_MT0030487841,merge,MT0030487841,Elton John,Midnight Creeper,"Electronic,Pop/Rock,R&B",data/lyrics/merge_MT0030487841.txt
merge_MT0030489320,merge,MT0030489320,Company Flow,Legends,Rap,data/lyrics/merge_MT0030489320.txt
merge_MT0030499533,merge,MT0030499533,Tyrese,Lately,R&B,data/lyrics/merge_MT0030499533.txt
merge_MT0030504803,merge,MT0030504803,Placebo,Burger Queen,Pop/Rock,data/lyrics/merge_MT0030504803.txt
merge_MT0030646708,merge,MT0030646708,The Monkees,What Am I Doing Hangin' 'Round,"Pop/Rock,Stage & Screen",data/lyrics/merge_MT0030646708.txt
merge_MT0030968017,merge,MT0030968017,Little Willie John,You Hurt Me,"Blues,R&B",data/lyrics/merge_MT0030968017.txt
merge_MT0031024722,merge,MT0031024722,Joan Baez,Pretty Boy Floyd,"Folk,Pop/Rock",data/lyrics/merge_MT0031024722.txt
merge_MT0031049140,merge,MT0031049140,ABC,If I Ever Thought You'd Be Lonely,Pop/Rock,data/lyrics/merge_MT0031049140.txt
merge_MT0031375281,merge,MT0031375281,The Louvin Brothers,Born Again,"Country,Religious",data/lyrics/merge_MT0031375281.txt
merge_MT0031548988,merge,MT0031548988,Hank Ballard & the Midnighters,Finger Poppin' Time,"Pop/Rock,R&B",data/lyrics/merge_MT0031548988.txt
merge_MT0031555265,merge,MT0031555265,Hilltop Hoods,City of Light Restrung,Rap,data/lyrics/merge_MT0031555265.txt
merge_MT0031574394,merge,MT0031574394,Live,All Over You,Pop/Rock,data/lyrics/merge_MT0031574394.txt
merge_MT0031618741,merge,MT0031618741,Casting Crowns,Does Anybody Hear Her,Religious,data/lyrics/merge_MT0031618741.txt
merge_MT0031626819,merge,MT0031626819,The Everly Brothers,Walk Right Back,"Country,Pop/Rock",data/lyrics/merge_MT0031626819.txt
merge_MT0031661393,merge,MT0031661393,Lloyd Banks,Gilmore's,Rap,data/lyrics/merge_MT0031661393.txt
merge_MT0031664726,merge,MT0031664726,Christina Milian,Say I,"Pop/Rock,R&B",data/lyrics/merge_MT0031664726.txt
merge_MT0031693432,merge,MT0031693432,Ida Cox,Death Letter Blues,"Blues,Jazz",data/lyrics/merge_MT0031693432.txt
merge_MT0031726825,merge,MT0031726825,Adam West,Vanilla,Pop/Rock,data/lyrics/merge_MT0031726825.txt
merge_MT0031733848,merge,MT0031733848,Teddy Wilson,You Go to My Head,"Blues,Jazz,Vocal",data/lyrics/merge_MT0031733848.txt
merge_MT0031826295,merge,MT0031826295,Travis Tritt,Help Me Hold On,Country,data/lyrics/merge_MT0031826295.txt
merge_MT0031826774,merge,MT0031826774,Rosemary Clooney,God Rest Ye Merry Gentlemen,"Holiday,Vocal",data/lyrics/merge_MT0031826774.txt
merge_MT0031834881,merge,MT0031834881,Bob Dylan,Summer Days,Pop/Rock,data/lyrics/merge_MT0031834881.txt
merge_MT0031841471,merge,MT0031841471,Jim Reeves,That's When I See the Blue (In Your Pretty Brown Eyes),Country,data/lyrics/merge_MT0031841471.txt
